_id,level,max_velocity,name,type
520598221,4,,Lý Thánh Tông,unclassified
520598222,4,,Lý Thánh Tông,unclassified
520932894,4,,Hẻm 295 Tân Hòa Đông,tertiary
522958359,4,,Lý Thánh Tông,unclassified
523650615,4,,,unclassified
525277407,2,60,Nguyễn Hữu Cảnh,primary
525277408,2,,Nguyễn Hữu Cảnh,primary
525277409,2,,Nguyễn Hữu Cảnh,primary
525565448,4,,Tân Sơn,tertiary
526422319,4,,,unclassified
526422348,4,,,unclassified
526422365,4,,,unclassified
526422368,4,,,tertiary
526422369,4,,,tertiary
526422370,4,,,tertiary
526422376,4,,,unclassified
528264270,2,,Phạm Hùng,primary
530501343,4,,Nguyễn Văn Lượng,unclassified
530501346,4,,Nguyễn Văn Lượng,unclassified
531200835,4,,,unclassified
532651474,4,,Nguyễn Lương Bằng nối dài,tertiary
533313884,3,40,D2,secondary
533313885,3,40,D2,secondary
533313886,3,40,D2,secondary
533313887,3,40,D2,secondary
537911725,2,,,primary
537911726,2,,,primary
541720970,4,,,tertiary
541720971,4,,,tertiary
541720972,4,,,tertiary
541720973,4,,,tertiary
541720974,4,80,Đường ven hồ trung tâm,tertiary
541720975,4,80,Đường ven hồ trung tâm,tertiary
542817333,4,,,tertiary_link
548991059,4,,Hẻm 551 Lê Văn Khương,unclassified
548991060,4,,,unclassified
548991061,4,,,unclassified
548993783,4,,,unclassified
548993784,4,,,unclassified
548993785,4,,Đông Thạnh 2,unclassified
550955110,4,,Yersin,tertiary
551541068,4,,,tertiary
551541823,4,,,tertiary
551541824,4,,,tertiary
553966319,4,,,unclassified
553966957,2,,Quốc lộ 50,primary
553967421,4,,,unclassified
554381365,4,,Phan Xích Long,tertiary
554447743,2,,Đinh Tiên Hoàng,primary
554447764,3,,,primary_link
554450141,4,,Trần Quốc Toản,tertiary
554450142,3,,,primary_link
554613601,4,,,tertiary
555383180,3,,Hoàng Hữu Nam,secondary
555383181,3,,Hoàng Hữu Nam,secondary
555625605,4,,,tertiary
556389858,4,50,Nguyễn Đồng Chi,unclassified
556394384,4,50,Nguyễn Đồng Chi,unclassified
556394385,4,,Nguyễn Đồng Chi,unclassified
556394392,4,50,,unclassified
560588401,3,20,,primary_link
561793731,2,,,primary
561873626,4,,Nguyễn Duy,tertiary
562015270,4,,Trần Não,tertiary
562015271,4,,Trần Não,tertiary
562015272,4,,Trần Não,tertiary
562015275,4,,Trần Não,tertiary
562236341,4,,Tăng Nhơn Phú,tertiary
563164555,4,20,Đường dẫn sảnh đến Quốc tế,tertiary
563745988,1,,Quốc lộ 1,trunk
563775071,3,,Ngã tư An Sương,primary_link
564075887,4,,Trường Sơn,tertiary
564075888,3,,Bạch Đằng,secondary
564159232,2,,Ngã tư An Sương,primary
564160408,2,,Hầm chui An Sương - N1,primary
564160409,2,,,primary
564175102,3,,,primary_link
564175103,3,,,primary_link
564175104,3,,,primary_link
565183104,4,,,tertiary
565183105,4,,,tertiary
565183107,4,,,tertiary_link
566543446,3,,,trunk_link
566546955,4,,,tertiary_link
566551500,1,50,Xa Lộ Hà Nội,trunk
566554095,4,,,tertiary
566554096,4,,,tertiary
566557983,3,,,trunk_link
566567148,4,,Lê Văn Chí,tertiary
566567150,3,,,primary_link
566567523,3,,,primary_link
566572238,3,,,primary_link
566572240,4,,,tertiary
566577331,4,,Nguyễn Văn Bá,tertiary
566581410,3,,,trunk_link
566581411,2,,,primary
566581414,3,,,trunk_link
566588296,2,,,primary
566588297,3,,,trunk_link
566588298,3,,,trunk_link
566588299,1,80,Xa lộ Hà Nội,trunk
566588300,1,80,Xa lộ Hà Nội,trunk
566594769,3,,,trunk_link
566594770,3,60,Xa lộ Hà Nội,trunk_link
567465747,3,,Trường Sơn,secondary
567465748,3,,Trường Sơn,secondary
567465749,3,,Trường Sơn,secondary
567467687,3,,Trường Sơn,secondary
567467689,3,,,secondary_link
567467691,3,,Trần Quốc Hoàn,secondary
567467694,3,,Trường Sơn,secondary
567475835,2,,,primary
567475836,2,,,primary
567478878,4,,Phạm Văn Bạch,tertiary
567481213,3,60,Trường Chinh,secondary
567481215,2,80,Trường Chinh,primary
567481217,3,60,Trường Chinh,secondary
567481218,2,80,Trường Chinh,primary
567485853,2,,3 Tháng 2,primary
567485854,2,,3 Tháng 2,primary
567485855,2,,,primary
567493089,4,,,tertiary
567493094,3,,,primary_link
567493097,3,,,primary_link
567493102,2,,3 Tháng 2,primary
567493111,3,,,primary_link
567493113,2,,,primary
567493114,3,,,primary_link
567499448,2,,,primary
567499453,2,,3 Tháng 2,primary
567505116,3,,,secondary_link
567510252,3,,,primary_link
567510254,3,,,primary_link
567510257,3,,,primary_link
567510259,3,,,primary_link
567687729,4,,Hẻm 239 Khuông Việt,unclassified
567746437,4,,Đường D4,tertiary
567751081,2,,Dương Bá Trạc,primary
568236966,4,,Công Xã Paris,tertiary
568236968,4,,Lê Duẩn,tertiary
568236969,4,,Lê Duẩn,tertiary
568236970,4,,,tertiary
568236971,2,40,Phạm Văn Đồng,primary
568236972,2,,Nguyễn Thái Sơn,primary
568238640,3,,,secondary
568241479,2,,,primary
568241481,2,,,primary
568244808,3,,Tân Hóa,secondary
568254252,3,,Tân Hóa,primary_link
568256546,4,,,tertiary
568256550,3,20,Lũy Bán Bích,secondary
568256561,3,,,secondary_link
568271156,2,,Trường Chinh,primary
568271158,2,,Trường Chinh,primary
568271159,2,,Xuân Hồng,primary
568277866,2,,,primary
568287088,2,,,primary
568287091,3,,,secondary
568287093,2,60,Phạm Văn Đồng,primary
568287097,2,60,Phạm Văn Đồng,primary
568287100,3,40,Phạm Văn Đồng,secondary
568287103,4,,Nguyễn Xí,tertiary
568287105,4,,Nguyễn Xí,tertiary
568287107,3,40,Phạm Văn Đồng,secondary
568396835,3,,,primary_link
568398672,2,,,primary
568398673,2,,,primary
568398675,2,,,primary
568398676,2,,,primary
568398678,2,,Quốc lộ 1K,primary
568398679,2,,Quốc lộ 1K,primary
568398680,3,,,primary_link
568398681,4,,,unclassified
568398684,2,,Quốc lộ 1K,primary
568401407,4,,Vườn Lài,tertiary
568401408,4,,,tertiary
568402393,4,,,tertiary
568402622,4,,,tertiary
568405073,3,,,trunk_link
568405074,3,,,trunk_link
568405075,3,,,trunk_link
568405268,3,,,trunk_link
568405269,4,,,tertiary
568405270,3,,,trunk_link
568405271,2,,,primary
568405272,4,,,tertiary
568405273,4,,Song hành QL 22,tertiary
568419327,3,,,secondary_link
568423077,3,,,secondary_link
568423078,3,,,secondary_link
568423079,3,,,secondary_link
568697393,2,,Hầm chui An Sương - N1,primary
568697394,2,,Hầm chui An Sương - N1,primary
569004651,2,,Nguyễn Thị Định,primary
569005443,3,,Hầm chui Mỹ Thủy,secondary
569005446,3,,Hầm chui Mỹ Thủy,secondary
569007791,1,,Cầu Kỳ Hà 3,trunk
569007793,1,,Võ Chí Công,trunk
569007794,3,40,Cầu Kỳ Hà 3,secondary
569007796,2,,,primary
569011609,3,,Nguyễn Thị Định,secondary
569011610,1,40,Võ Chí Công,trunk
569011611,1,,Võ Chí Công,trunk
569011612,1,,Vòng xoay Mỹ Thủy,trunk
569019360,3,,,primary_link
569020909,3,,,primary_link
569022226,2,60,Đồng Văn Cống,primary
569022228,3,,,primary_link
569022229,3,,,primary_link
569375087,3,,,trunk_link
569375088,3,,Nguyễn Thị Thập,secondary
569375725,4,,Nguyễn Lương Bằng,tertiary
569375727,4,,Nguyễn Lương Bằng,tertiary
569379947,3,,,primary_link
569379948,3,,,trunk_link
572496146,2,,Nguyễn Thái Học,primary
572496147,2,,Nguyễn Thái Học,primary
582417571,4,,Phạm Hồng Thái,tertiary
583820293,3,,Nguyễn Thị Định,secondary
583931667,4,,Nguyễn Văn Tố,tertiary
583931668,4,,Nguyễn Văn Tố,tertiary
585341746,3,,,primary_link
585907728,3,10,Đường dẫn ga Quốc nội,secondary_link
585907729,4,10,Đường dẫn ga Quốc nội,tertiary
585907730,3,,,secondary_link
585932603,4,,Lê Hồng Phong,tertiary
585932605,4,,Lê Hồng Phong,tertiary
585932686,4,,Lê Hồng Phong,tertiary
585932687,4,,Lê Hồng Phong,tertiary
585932809,4,,Nguyễn Chí Thanh,tertiary
585932812,4,,Nguyễn Chí Thanh,tertiary
585972033,3,,Nguyễn Thị Định,secondary
585972034,3,,,secondary
585972035,4,,,unclassified
585972036,4,,,unclassified
585972037,4,,,unclassified
585972038,4,,,unclassified
586808354,3,,,trunk_link
587670013,1,80,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway
587670015,1,80,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway
587812525,1,,,trunk
587812526,3,,,trunk_link
587812528,4,,,unclassified
592255733,4,,,tertiary
592255813,4,,,tertiary
592255828,3,,Quốc lộ 1,primary_link
592270060,4,,Cầu Rạch Gia,tertiary
592270062,4,,Cầu Rạch Gia,tertiary
592270141,4,,,tertiary
592538090,4,,Tô Ngọc Vân,tertiary
592538093,4,60,,tertiary
592538096,4,60,,tertiary
592572071,3,,,trunk_link
592572073,4,,,tertiary
592572075,4,,,tertiary
592572078,4,,,tertiary
592572080,4,,,tertiary
592572082,4,,,tertiary
592572084,4,,,tertiary
592572085,4,,,tertiary
592572088,4,,,tertiary
592572089,4,,,tertiary
592572090,4,,An Phú Đông 3,unclassified
592572092,4,,,unclassified
592572093,4,,,unclassified
592572094,4,,,unclassified
592572095,4,,,unclassified
592572096,4,,,unclassified
592572097,4,,,unclassified
592572098,4,,,unclassified
592572099,4,,,unclassified
592572100,4,,,unclassified
592572101,4,,,unclassified
592572102,4,,,tertiary
592610918,4,50,,tertiary
592610919,3,50,Lê Thị Riêng,trunk_link
592610923,4,,,unclassified
592610925,4,,,tertiary
592610927,3,,,trunk_link
593694847,4,,Tạ Quang Bửu,tertiary
593694848,4,,Hẻm 2385 Phạm Thế Hiển,tertiary
594957093,4,,,unclassified
595593483,4,,,unclassified
595769445,4,,Hẻm 1917 Phạm Thế Hiển,unclassified
596133440,4,,Cầu Kênh C,tertiary
596133441,4,,Cầu Kênh C,tertiary
596133455,4,,Hẻm 574 Kinh Dương Vương,unclassified
596133465,4,,Quản Trọng Linh,tertiary
596819412,4,,Đường số 69,unclassified
597712887,4,,,unclassified
597712888,4,,,unclassified
599642509,4,,Nguyễn Trọng Tuyển,tertiary
599642510,4,,Phạm Văn Hai,tertiary
599647360,4,,An Dương Vương,tertiary
599647361,3,,Phan Anh,secondary
599649169,4,,Phan Văn Đối,tertiary
599650678,2,,Xô Viết Nghệ Tĩnh,primary
599651250,4,,Nguyễn Bỉnh Khiêm,tertiary
599651833,3,,Phan Văn Hớn,secondary
599653734,4,,Nguyễn Văn Quá,tertiary
599657043,3,,Lê Văn Thọ,secondary
599657671,2,,Quang Trung,primary
599657672,3,,Lê Văn Thọ,secondary
599657816,3,,Lê Văn Thọ,secondary
599659465,4,,Mã Lò,tertiary
599659466,4,,Hương Lộ 2,tertiary
601446844,4,,Vũ Huy Tấn,tertiary
601490192,4,,,unclassified
601541406,4,,,tertiary_link
601556033,4,,,unclassified
601556035,4,,Phạm Văn Bạch,tertiary
601556040,4,,,unclassified
601872451,3,,Phan Huy ích,primary_link
601872463,4,,,unclassified
601891370,4,,,tertiary_link
601932579,3,50,,secondary
601932580,4,,,tertiary
601932581,4,,Phan Văn Trị,tertiary
601932584,2,,Pham Ngũ Lão,primary
601932585,4,,,tertiary_link
601966165,4,,Tây Thạnh,tertiary
601966171,4,,,tertiary_link
601986290,4,,Tân Sơn,tertiary
602009561,3,,,primary_link
602009562,3,,,secondary
602308860,4,,,tertiary
602329380,2,,Hoàng Văn Thụ,primary
602814751,2,,Nguyễn Kiệm,primary
602814752,4,,Thống Nhất,tertiary
602814753,4,,,tertiary
602887593,4,,,unclassified
602887624,4,,,tertiary
602887640,3,10,Đường dẫn ga Quốc nội,secondary_link
602887667,3,,Lê Văn Sỹ,secondary
603197040,2,,Hai Bà Trưng,primary
603268605,4,,Nơ Trang Long,tertiary
603268606,4,,Nguyễn Xí,tertiary
603448310,4,,Đường số 18,unclassified
603448338,4,,,unclassified
603448339,4,,,unclassified
603941218,4,,,unclassified
603941220,4,,,unclassified
603941224,4,,,unclassified
603941225,4,,,tertiary
603941226,4,,,tertiary
604091978,4,,,unclassified
604091979,4,,,unclassified
604099889,4,,Lý Chính Thắng,tertiary
604101742,4,,Đường Liên Ấp 6-2,tertiary
604101743,4,,Đường Liên Ấp 6-2,tertiary
604107069,4,,,unclassified
604107070,4,,,unclassified
604107072,4,,,unclassified
604108243,4,,Nguyễn Văn Hưởng,tertiary
604108244,4,,Nguyễn Văn Hưởng,tertiary
604108874,2,,Phạm Hùng,primary
604114372,4,,,unclassified
604114521,4,,,unclassified
604124151,4,,Liên phường,tertiary
604124410,4,,Nguyễn Văn Giai,tertiary
604126864,4,,,unclassified
604135106,4,,Lê Quang Định,tertiary
604135107,4,,Nguyễn Văn Đậu,tertiary
604136115,4,,Đường số 4,tertiary
604140508,3,60,Điện Biên Phủ,trunk_link
604140511,3,60,Điện Biên Phủ,trunk_link
604154943,4,,,unclassified
604159856,3,,Vĩnh Lộc,secondary
604163753,4,,Nguyễn Văn Hưởng,tertiary
604163756,4,,Nguyễn Văn Hưởng,tertiary
604169863,4,,Hoàng Minh Giám,tertiary
604172949,3,,,trunk_link
604172950,3,,,trunk_link
604172960,3,,Cầu vượt Quang Trung,trunk_link
604172961,3,,Quốc lộ 1,trunk_link
604172962,3,,,trunk_link
604172963,3,,,trunk_link
604172964,3,,,trunk_link
604172965,4,60,Quốc lộ 1,tertiary
604175994,4,,,unclassified
604176741,4,,,unclassified
604177378,3,50,Hồng Hà,secondary
604182457,3,40,Võ Chí Công,secondary
604182459,3,40,Võ Chí Công,secondary
604182461,3,40,Võ Chí Công,secondary
604182462,3,40,Võ Chí Công,secondary
604182467,3,,,secondary_link
604191062,3,,Bùi Văn Ngữ,secondary
604424396,4,80,Quốc lộ 1,tertiary
604424397,1,80,Quốc lộ 1,trunk
604424398,3,80,Quốc lộ 1,secondary
604424399,3,80,Quốc lộ 1,secondary
604424437,4,,Bình Thành,unclassified
604425025,3,,Trường Sơn,secondary
604425026,3,,Trường Sơn,secondary
604425028,3,50,Hồng Hà,secondary
604425029,3,,Bạch Đằng,secondary
604426123,4,,,unclassified
604428075,4,,Bình Thành,unclassified
604428745,4,,Hoàng Thế Thiện,tertiary
604434546,3,,Đường CN1,secondary
604436549,4,,,unclassified
604436575,4,,,unclassified
604436576,4,,,unclassified
604442418,4,,,tertiary
604442419,4,,Trần Não,tertiary
604442420,4,,Trần Não,tertiary
604442425,3,,,primary_link
604448136,4,,Trần Não,tertiary
604448139,4,,Trần Não,tertiary
604448146,4,40,Quốc Hương,tertiary
604448150,4,40,Quốc Hương,tertiary
604449065,3,50,Xa Lộ Hà Nội,trunk_link
604449066,3,50,Xa Lộ Hà Nội,trunk_link
604449196,4,,Tây Thạnh,tertiary
604449197,4,,Tây Thạnh,tertiary
604449199,4,,Tây Thạnh,tertiary
604449200,4,,Tây Thạnh,tertiary
604449775,4,,,unclassified
604451850,3,,Nguyễn Hoàng,trunk_link
604451851,3,,Nguyễn Hoàng,trunk_link
604456743,4,,,unclassified
604461445,4,,Phạm Đăng Giảng,tertiary
604465082,1,50,,trunk
604465084,1,50,,trunk
604465085,3,50,,trunk_link
604465251,2,,Phạm Hùng,primary
604465252,2,,,primary
604467821,4,,,unclassified
604467827,3,,Đặng Thúc Vịnh,secondary
604467828,3,,Đặng Thúc Vịnh,secondary
604467955,4,,,unclassified
604469770,3,60,,trunk_link
604469771,3,60,,trunk_link
604469773,1,,,trunk
604469774,1,,,trunk
604469777,1,,,trunk
604469779,3,,Đỗ Xuân Hợp,secondary
604475809,4,,,tertiary
604475813,3,60,Mai Chí Thọ,trunk_link
604498431,4,,,unclassified
604499634,1,60,,trunk
604499637,1,50,,trunk
604502170,4,,Tân Kỳ Tân Quý,tertiary
604502171,4,,,tertiary
604502177,4,,,unclassified
604502180,4,,,tertiary
604502182,3,80,Quốc lộ 1,secondary
604502183,3,80,Quốc lộ 1,secondary
604502184,3,80,Quốc lộ 1,secondary
604502185,3,80,Quốc lộ 1,secondary
604502186,3,,,secondary_link
604507169,4,,,tertiary_link
604508177,3,,,trunk_link
604509056,4,,,unclassified
604515008,3,,,trunk_link
604524293,4,,An Dương Vương,tertiary
604533648,4,,RAI_65_Q9_007,unclassified
604534947,4,,,unclassified
604534948,4,,,unclassified
604770477,3,,,trunk_link
604778598,4,,,unclassified
604779589,3,,,trunk_link
604781341,4,,Đường CN1,tertiary
604791519,1,40,Võ Chí Công,trunk
604794148,4,,,unclassified
604796279,3,,,trunk_link
604803343,4,,Nơ Trang Long,tertiary
604803381,3,,Trường Sa,trunk_link
604803382,3,,Trường Sa,trunk_link
604803420,4,,Phan Văn Hân,tertiary
604803421,4,,Nguyễn Ngọc Phương,tertiary
604805505,4,,,unclassified
604805509,4,,,unclassified
604805516,4,,,unclassified
604806591,4,,,unclassified
604808815,3,60,,secondary
604808820,3,60,,secondary
604808823,2,40,Phạm Văn Đồng,primary
604808832,2,40,Phạm Văn Đồng,primary
604808839,2,40,Phạm Văn Đồng,primary
604808845,3,50,,secondary
604808849,3,50,,secondary
604812173,4,,Đường số 5,tertiary
604816599,4,,,unclassified
604830680,4,,Phan Văn Trị,tertiary
604830682,4,,Phan Văn Trị,tertiary
604830684,4,,Nguyễn Văn Đậu,tertiary
604837659,3,,Nguyễn Hữu Cảnh,primary_link
604837661,3,,,trunk_link
604839601,4,,,tertiary
604839605,4,,,tertiary
604839608,4,,Đường Vành đai ĐHQG,tertiary
604844144,4,,Võ Văn Vân,tertiary
604865309,4,,Phan Văn Đối,tertiary
604873605,4,,,tertiary
604878205,3,50,,secondary
604878206,3,60,,secondary
604878219,4,,Cầu Băng Ky,tertiary
604878220,4,,Nơ Trang Long,tertiary
604878221,4,,Nơ Trang Long,tertiary
604878801,4,80,Quốc lộ 1,tertiary
604878802,4,80,Quốc lộ 1,tertiary
604878824,4,,,tertiary_link
604884076,4,,,unclassified
604884144,4,80,Quốc lộ 1,tertiary
604884145,4,80,Quốc lộ 1,tertiary
604887008,4,,THOI TAM THÔN 5,unclassified
604887009,4,,THOI TAM THÔN 5,unclassified
604895671,3,,Nguyễn Xiển,secondary
604897340,4,,Xuân Thới 15,tertiary
604897342,4,,Xuân Thới 15,unclassified
604897371,4,,Tân Thới Nhất 2,tertiary
604903473,2,,Nguyễn Văn Bứa,primary
604914741,4,,Bình Quới,tertiary
604914742,4,,Bình Quới,tertiary
604914745,4,,Cầu Kinh,tertiary
605102834,3,,,secondary_link
605103627,4,,,unclassified
605104734,3,,,primary_link
605110966,4,,,unclassified
605110967,4,,,unclassified
605110968,4,,,unclassified
605110969,4,,,unclassified
605111032,4,,,unclassified
605111033,4,,,unclassified
605111046,4,,,tertiary
605111047,4,,,tertiary
605111356,3,,Đường N2,secondary
605123842,1,50,Xa Lộ Hà Nội,trunk
605123843,1,50,Xa Lộ Hà Nội,trunk
605123844,1,50,Xa Lộ Hà Nội,trunk
605123845,1,50,Xa Lộ Hà Nội,trunk
605129382,4,,Phạm Văn Bạch,tertiary
605129383,4,,Phạm Văn Bạch,tertiary
605130395,4,,,unclassified
605130397,4,,,unclassified
605130410,4,,Đường số 3B,unclassified
605131537,4,,Đường số 3B,unclassified
605131538,4,,,unclassified
605131957,4,,,unclassified
605133467,4,,Nhà Thờ,tertiary
605141459,4,,,unclassified
605145212,4,,,unclassified
605147906,4,,,tertiary_link
605148460,4,,Phan Văn Đối,tertiary
605148461,4,,Phan Văn Đối,tertiary
605148579,3,,,trunk_link
605149491,3,,Đinh Tiên Hoàng,secondary
605154930,4,,,tertiary
605154931,4,,,tertiary
605156254,3,,Trần Não,secondary
605156255,3,,Trần Não,secondary
605158619,4,,,tertiary
605158620,4,,,tertiary
605158621,4,,,tertiary
605158983,4,,,tertiary
605161018,4,,Số 18,tertiary
605161039,4,,Số 18,tertiary
605165146,3,,,trunk_link
605165147,3,,,trunk_link
605165148,3,,,trunk_link
605165149,3,,,trunk_link
605165150,3,,,trunk_link
605166033,4,,,unclassified
605169156,3,,,trunk_link
605169157,3,,,trunk_link
605169158,3,,,trunk_link
605169159,3,,,trunk_link
605169160,3,,Phan Văn Hớn,secondary
605169161,3,,Phan Văn Hớn,secondary
605169162,3,,,secondary
605169163,4,80,Quốc lộ 1,tertiary
605169164,4,80,Quốc lộ 1,tertiary
605189037,4,,,unclassified
605191533,4,,,unclassified
605194405,2,,Quốc lộ 1K,primary
605197465,4,,Đường số 3B,unclassified
605197469,4,,Đường Liên khu 4-5,unclassified
605197475,4,,,unclassified
605200362,4,,Long Phước,unclassified
605202350,4,,,unclassified
605213238,4,,,unclassified
605213239,4,,,unclassified
605213241,4,,,unclassified
605436171,4,,Đường số 2,tertiary
605436177,4,,Đường số 18,tertiary
605436178,4,,Đường số 18,tertiary
605438209,4,,Lại Hùng Cường,tertiary
605438212,4,,Lại Hùng Cường,tertiary
605458760,4,,,unclassified
605458761,4,,,unclassified
605458762,4,,RAI_65_Q9_007,unclassified
605458763,4,,RAI_65_Q9_007,unclassified
605460336,4,,Nguyễn Phúc Nguyên,tertiary
605467966,4,,Võ Văn Vân,tertiary
605469913,3,60,Phạm Văn Đồng,secondary
605469951,3,,,primary_link
605469953,3,,,primary_link
605482007,4,,,unclassified
605482008,4,,,unclassified
605485390,4,,,unclassified
605485391,4,,Ngô Chí Quốc,tertiary
605510954,4,,,unclassified
605510957,4,,,unclassified
605510995,3,,,secondary_link
605510998,3,,,trunk_link
605511911,4,,Đường đất,tertiary
605511912,4,,,tertiary
605521193,4,,,unclassified
605527965,4,,,unclassified
605527966,4,,,unclassified
605527967,4,,,unclassified
605527968,4,,,unclassified
605527969,4,,,unclassified
605527970,4,,,unclassified
605529362,4,,,unclassified
605539158,3,,Tỉnh lộ 43,secondary
605539159,3,,Tỉnh lộ 43,secondary
605539579,3,,,trunk_link
605539586,3,,,primary_link
605569150,4,,,unclassified
606179768,4,,,unclassified
606180177,4,,,tertiary_link
606188671,4,,,unclassified
606188695,4,,,unclassified
606188696,4,,,unclassified
606188822,4,,,tertiary
606188824,4,,,tertiary
606189078,4,,,unclassified
606189079,4,,,unclassified
606189080,4,,,unclassified
606189669,4,,,unclassified
606189670,4,,,unclassified
606189673,4,,,unclassified
606190127,4,,,unclassified
606190128,4,,,unclassified
606190131,4,,,unclassified
606193326,4,,,tertiary
606195260,4,,,tertiary
606195261,4,,,tertiary
606209715,3,,đường vành đai Sam Sung,secondary_link
606213769,2,,Quốc lộ 1,primary
606214936,4,,Cây Bàng,tertiary
606214938,4,,Cây Bàng,tertiary
606214989,4,,Khuất Văn Bức,unclassified
606216777,4,,,unclassified
606217562,4,,Đường số 2D,unclassified
606221878,3,,,trunk_link
606224036,4,,,unclassified
606224445,4,,,unclassified
606227633,3,,Võ Văn Kiệt,trunk_link
606227634,3,,Võ Văn Kiệt,trunk_link
606227635,4,,Võ Văn Kiệt,tertiary
606227636,3,,Võ Văn Kiệt,trunk_link
606229462,4,,Xuân Thới 15,unclassified
606229463,4,,Xuân Thới 7,unclassified
606237430,4,,Lê Tấn Bê,unclassified
606237431,4,,Lê Tấn Bê,unclassified
606240976,3,50,Xa lộ Hà Nội,trunk_link
606240977,2,,,primary
606240979,3,,,primary_link
606240980,2,,,primary
606244877,4,,,unclassified
606244879,4,,,unclassified
606244881,4,,,unclassified
606244887,4,,,unclassified
606246085,4,,,unclassified
606246089,4,,,unclassified
606246096,4,,,unclassified
606246100,4,,,unclassified
606247665,4,,,unclassified
606247666,4,,,unclassified
606248100,4,,,tertiary
606250265,4,,An Dương Vương,tertiary
606250268,4,,An Dương Vương,tertiary
606251327,4,,Đường số 4,unclassified
606251329,4,,Đường số 4,unclassified
606251332,4,,Đường số 4,unclassified
606251357,4,,Nguyễn Văn Bá,tertiary
606267623,4,,,tertiary
606267624,4,,,tertiary
606273209,4,,,unclassified
606273671,4,,Đông Hưng Thuận 11,unclassified
606278383,4,,Nguyễn Văn Bá,tertiary
606279216,3,60,Trường Chinh,secondary
606279217,2,80,Trường Chinh,primary
606279218,2,80,Trường Chinh,primary
606279219,3,60,Trường Chinh,secondary
606297691,4,,Xuân Thới 15,unclassified
606302102,4,,,unclassified
606302150,4,,Đào Sư Tích,tertiary
606302852,4,,Đông Hưng Thuận 42,unclassified
606516922,4,,,unclassified
606517377,4,,Hương lộ 80,tertiary
606517659,4,,,unclassified
606518859,4,,,unclassified
606520509,4,,,unclassified
606520510,4,,,unclassified
606520511,4,,,unclassified
606520512,4,,,unclassified
606521503,4,,Kha Vạn Cân,tertiary
606521505,3,,Kha Vạn Cân,secondary
606521506,3,,Phạm Văn Đồng,secondary
606521507,3,,Phạm Văn Đồng,secondary
606521509,2,,,primary
606521510,2,60,Phạm Văn Đồng,primary
606521511,2,60,Phạm Văn Đồng,primary
606525368,2,,,primary
606525369,3,60,Phạm Văn Đồng,secondary
606525370,2,70,,primary
606525371,2,70,,primary
606526846,4,,,tertiary_link
606541834,4,,,tertiary
606543187,1,50,Xa Lộ Hà Nội,trunk
606543188,1,50,Xa Lộ Hà Nội,trunk
606543189,1,50,Xa Lộ Hà Nội,trunk
606543190,1,50,Xa Lộ Hà Nội,trunk
606547878,3,,Kha Vạn Cân,primary_link
606547879,2,,,primary
606547881,2,,,primary
606547882,3,,,primary_link
606547883,2,,,primary
606547884,4,,Đường số 2,tertiary
606547885,4,,,tertiary
606547886,4,,,tertiary
606547887,3,,Kha Vạn Cân,secondary
606547908,2,,,primary
606547912,2,70,,primary
606547915,2,70,,primary
606547942,4,,Hưng Nhơn,tertiary
606547943,4,,Hưng Nhơn,tertiary
606547950,4,,,unclassified
606547961,4,,,unclassified
606547962,4,,,unclassified
606547963,4,,,unclassified
606549225,4,,Phan Văn Dối,unclassified
606551997,4,,Số 2,unclassified
606552041,4,,,unclassified
606561256,3,,,trunk_link
606561258,3,,,trunk_link
606568602,4,,Nguyễn Văn Tố,tertiary
606582279,4,,,unclassified
606582280,4,,,unclassified
606582296,4,,,unclassified
606582297,4,,,unclassified
606585391,4,,An Phú Đông 3,tertiary
606586226,4,,Ngô Quyền,tertiary
606586227,4,,Ngô Quyền,tertiary
606613907,4,,Nguyễn Văn Tố,tertiary
606613908,4,,Nguyễn Văn Tố,tertiary
606634659,4,,,unclassified
606635205,4,,,unclassified
606638713,4,,Hiệp Bình,tertiary
606638714,4,,Hiệp Bình,tertiary
606640447,4,,Tân Chánh Hiệp 39,tertiary
606861496,4,,,unclassified
606866027,4,,Đường Vành Đai,tertiary
606866140,4,,,unclassified
606867083,3,,Nguyễn Xiển,secondary
606867084,3,,Nguyễn Xiển,secondary
606867114,4,,BÀ Diểm 3,unclassified
606870360,4,,Nguyễn Thị Sóc,tertiary
606870361,4,,Nguyễn Thị Sóc,tertiary
606877752,4,,Hẻm 1014 Tân Kỳ Tân Quý,tertiary
606878506,4,,,unclassified
606878507,4,,,unclassified
606878508,4,,,unclassified
606887932,4,,,tertiary
606887933,4,,,tertiary
606887934,4,,,tertiary
606887935,4,,,tertiary
606887936,4,,,tertiary
606887937,4,,,tertiary
606889959,4,,,tertiary_link
606890026,4,,,tertiary
606893647,4,,,unclassified
606893652,4,,Thế Lữ,tertiary
606893678,4,,,unclassified
606893679,4,,,unclassified
606893680,4,,Tân Long,tertiary
606901335,4,,,unclassified
606901337,4,,,unclassified
606903848,4,,Đặng Văn Bi,tertiary
606904780,4,,,tertiary_link
606904781,4,,,tertiary_link
606904782,4,,,tertiary_link
606904783,4,,,tertiary_link
606904785,4,,,unclassified
606905072,4,,,unclassified
606905073,4,,,unclassified
606905074,4,,,unclassified
